SKU,Name1,Name2
SKU20240413_174844_JUST SO WERE CLEAR I AINT GIVING UP SHIT,JUST SO WE'RE CLEAR I,AIN'T GIVING UP SHIT
SKU20240413_174845_KEEP CALM WINTER IS COMING,KEEP CALM,WINTER IS COMING
SKU20240413_174846_ITS LIGHTS OUT AND AWAY WE GO,IT'S LIGHTS OUT,AND AWAY WE GO
SKU20240413_174847_GOT TO KEEP DANCING WHEN THE LIGHTS GO OUT,GOT TO KEEP DANCING,WHEN THE LIGHTS GO OUT
SKU20240413_174848_IT IS AS BAD AS YOU THINK AND THEY ARE OUT TO GET YOU,IT IS AS BAD AS YOU THINK,AND THEY ARE OUT TO GET YOU
SKU20240413_174849_ITS MORE LIKE A HOBBY FOR ME,IT'S MORE LIKE A,HOBBY FOR ME
SKU20240413_174850_ADULTS ON BOARD WE WANT TO LIVE TOO,ADULTS ON BOARD WE,WANT TO LIVE TOO
SKU20240413_174851_WARNING SLOW MOVING VEHICLE,WARNING SLOW,MOVING VEHICLE
SKU20240413_174852_CAUTION KEEP YOUR DISTANCE,CAUTION KEEP,YOUR DISTANCE
SKU20240413_174853_OH NO YOU NOT WITHOUT A WASHER,OH NO YOU NOT,WITHOUT A WASHER
SKU20240413_174854_WHEN DOES THE PAIN END,WHEN DOES THE,PAIN END?
SKU20240413_174855_ONLY YOU CAN PREVENT DRAMA,ONLY YOU CAN,PREVENT DRAMA
SKU20240413_174856_YOU SHALL NOT POOP IN THE CAMPER,YOU SHALL NOT POOP,IN THE CAMPER
SKU20240413_174857_MOVING AS FAST AS I CAN,MOVING AS,FAST AS I CAN
SKU20240413_174858_CONSTRUCTION VEHICLE DO NOT FOLLOW,CONSTRUCTION,VEHICLE DO NOT FOLLOW
SKU20240413_174859_CAUTION DRIVER MUST CHOCK WHEELS,CAUTION: DRIVER,MUST CHOCK WHEELS
SKU20240413_174900_JUST PASS ME THIS IS AS GOOD AS IT GETS,JUST PASS ME THIS IS,AS GOOD AS IT GETS
SKU20240413_174901_PLEASE DONT HIT ME IDK HOW CAR INSURANCE WORKS,PLEASE DON'T HIT ME IDK,HOW CAR INSURANCE WORKS
SKU20240413_174902_IM NOT SPEEDING UP FOR YOU SO GO AROUND ME,IM NOT SPEEDING UP FOR,YOU SO GO AROUND ME
SKU20240413_174903_PRETTY EYES CHUBBY THIGHS,PRETTY EYES,CHUBBY THIGHS
SKU20240413_174904_WILD THINGS ON BOARD,WILD THINGS,ON BOARD
SKU20240413_174905_HUGE FINANCIAL BURDEN ON BOARD,HUGE FINANCIAL,BURDEN ON BOARD
SKU20240413_174906_PURSUE GREATNESS,PURSUE,GREATNESS
SKU20240413_174907_I EAT SAND JUST A LITTLE SOMETIMES AS A TREAT,I EAT SAND JUST A LITTLE,SOMETIMES AS A TREAT
SKU20240413_174909_ID RATHER BE DRINKING RANCH,I'D RATHER BE,DRINKING RANCH
SKU20240413_174910_DO NOT BE AFRAID TO BE GREAT,DO NOT BE AFRAID,TO BE GREAT
SKU20240413_174911_IN EVERY MOMENT THANK GOD,IN EVERY,MOMENT THANK GOD
SKU20240413_174912_BABY ON BOARD ITS ME IM THE BABY,BABY ON BOARD IT'S,ME I'M THE BABY.
SKU20240413_174913_I MAY LOOK DEPRESSED BUT I AM ALSO ANXIOUS,"I MAY LOOK DEPRESSED,",BUT I AM ALSO ANXIOUS
SKU20240413_174914_DONT TALK TO COPS,DON'T TALK,TO COPS
SKU20240413_174915_SHINE BRIGHT LIKE A CALL LIGHT,SHINE BRIGHT LIKE,A CALL LIGHT
SKU20240413_174916_I NEED COFFEE TO FOCUS,I NEED COFFEE,TO FOCUS
SKU20240413_174917_FACT BEARS EAT BEETS,FACT BEARS,EAT BEETS
SKU20240413_174918_THAT SOUNDS LIKE A YOU PROBLEM,THAT SOUNDS LIKE,A YOU PROBLEM
SKU20240413_174919_I AM WITH THE BAND,I AM WITH,THE BAND
SKU20240413_174920_THE STRUGGLE IS REAL,THE STRUGGLE,IS REAL
SKU20240413_174921_BE PATIENT IM LOWERED,BE PATIENT,I'M LOWERED
SKU20240413_174922_REAL UNICORNS HAVE CURVES,REAL UNICORNS,HAVE CURVES
SKU20240413_174923_HEAVILY MEDICATED FOR YOUR SAFETY,HEAVILY MEDICATED,FOR YOUR SAFETY
SKU20240413_174924_QUESTION AUTHORITY,QUESTION,AUTHORITY
SKU20240413_174925_CANCEL MY SUBSCRIPTION IM DONE WITH YOUR ISSUES,CANCEL MY SUBSCRIPTION IM,DONE WITH YOUR ISSUES
SKU20240413_174926_I AM MY SISTERS KEEPER,I AM MY,SISTER'S KEEPER
SKU20240413_174927_HEROS DONT WEAR CAPES THEY WEAR DOG TAGS,HEROS DON'T WEAR CAPES,THEY WEAR DOG TAGS
SKU20240413_174928_SORRY I CANT I HAVE PLANS WITH MY DOGS,SORRY I CAN'T I HAVE,PLANS WITH MY DOGS
SKU20240413_174929_SOME HEROES DONT WEAR CAPES THEY WEAR MASKS,SOME HEROES DON'T WEAR,"CAPES, THEY WEAR MASKS"
SKU20240413_174930_NOT ALL HEROES WEAR CAPES,NOT ALL HEROES,WEAR CAPES
SKU20240413_174931_WEAR YOUR MASK,WEAR YOUR,MASK
SKU20240413_174932_NOT ALL HEROES WEAR CAPES SOME WEAR SCRUBS,NOT ALL HEROES WEAR,CAPES. SOME WEAR SCRUBS
SKU20240413_174933_NOT ALL SUPER HEROS WEAR CAPES MINE WEARS SCRUBS,NOT ALL SUPER HEROS WEAR,CAPES. MINE WEARS SCRUBS
SKU20240413_174934_WITH GOD ALL IS WELL,WITH GOD ALL,IS WELL
SKU20240413_174935_DONT MESS WITH ME I MAY BE YOUR NURSE ONE DAY,DON'T MESS WITH ME I MAY,BE YOUR NURSE ONE DAY
